age,balance,average_spending,average_balance,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,has_deposits_no,has_deposits_yes,loan_no,loan_yes,has_insurance_n,has_insurance_y,has_mortgage_no,has_mortgage_yes,predictions
30.0,1578.6718066750984,-3.5903850724036146,1582.1848856780225,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.48642106016106673
29.0,192.69187416677948,2.621159800925866,133.3402960724565,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.4863953672257709
55.0,3908.888394492782,0.34704613168038123,3878.306361655259,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,0.4863865787259559
41.233851784080514,222.23075138145018,-4.554948873607292,287.01446144834006,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.4863860795620009
55.0,136.34787587433448,-0.17572532824305426,130.01905211542945,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,0.48636237503452423
31.0,121.07716680495389,2.616373449378139,81.38480230552389,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.48633133293935793
37.0,536.503155269084,-3.3094868770805714,648.653008678711,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.4863184463656691
39.0,749.5619949014895,-4.217961166954228,777.7524783992613,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.48628878032495687
44.0,2990.103761176548,-0.09170673106316826,2987.518623504242,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,0.48625815387179616
35.0,3566.2201435205525,-3.680119211829042,3547.871340398114,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.4862559473388567
27.0,1266.7104201883903,0.7067710596638154,1288.007924290677,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.4860819379945879
38.0,1053.593436020475,2.4002375806164173,981.2295776643309,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.4860396509956326
72.0,19.382845562471545,-3.0532730563927912,-11.45373287925244,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,0.4859538309049776
24.0,1956.2186158355105,1.8742592993954623,1869.0006169673493,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.485939285532679
35.0,353.9058019010073,0.3712034851655926,420.3203307079189,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,0.48578270705896
28.0,47.06878087215423,4.0384875033160235,11.933709535908026,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.485775239558204
85.0,1878.9238851855441,-5.054373152398721,1913.7596484774242,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,0.48565526015005306
30.0,331.0304638578533,-0.8644120523004881,378.89883130112617,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.48559953137646816
31.0,196.81221658735626,2.4961164662844935,151.6924621615997,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.48556512177638406
26.0,315.21413542341406,-2.9186050853337884,311.2727597840545,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.48552747566811194
40.0,9.627840946411679,1.559882876980272,-6.421416525837154,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.48550269126056844
50.0,2371.2889699293287,-0.1460088426444054,2371.525630026755,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.48548507901425336
30.0,87.29676715993386,3.3055224082500763,88.60461262876281,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.48546857577149743
32.0,727.9139873523354,-1.4468373670446182,720.4491192958993,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.485382840148944
38.0,583.012520599225,-4.081418178444424,556.9417684584953,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.48538275186127655
29.0,259.384548955671,1.77653051648766,284.8337447569328,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.4853788359145392
46.0,516.708310271963,0.275267603143634,555.0420308656056,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,0.48526443617443704
35.0,1117.3903301080124,-2.0371638552237528,1144.156744607336,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.4852501035002072
35.0,1259.6063091951007,1.8333873351235979,1227.1946931797777,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,0.4851780885892041
27.0,22.993664775463852,-5.114998740188874,57.38672948877249,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.48516665694006955
28.0,548.4485313584908,0.5871690519606273,532.4708611058849,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.4851534370775685
38.0,43.87592124662279,1.6584990153421735,5.926177116602527,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.4850986956435468
23.0,544.7792171987091,5.074249310665566,481.85263021897197,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.48509182059060696
41.0,1319.0039770016833,1.8390773122742576,1282.72412878781,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.4850263548726983
33.0,357.29976059023744,4.00345563699474,303.9984996829108,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,0.48489895431055435
82.0,264.87566149293804,1.0711144305192533,202.96820907107744,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,0.4848616309606621
44.0,270.9668050994759,-2.1763587811574325,235.42487317816918,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.4848421370591121
46.0,229.30045920396327,-2.7394083254563157,273.38401907404153,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,0.48476536814993004
42.0,297.6358843175474,-1.4802383019704894,268.8104484710229,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,0.484737258753891
27.0,478.2805083165443,-4.509325075997924,498.64907863318217,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,0.48461507814776217
41.0,5325.105409965727,-6.118715202198109,5372.705162141546,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,0.4845491494221881
43.0,1045.188464800939,-0.7765832489771947,1041.575850225674,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,0.48453771157473186
27.0,1822.6512790071351,-7.635223324386797,1982.1300432185867,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,0.4843691680934903
33.0,178.3013900375307,2.8707823742772502,104.13217957796464,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,0.48431015074801254
32.0,323.2442394483394,-0.10563554329434055,373.2927726286698,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0.4840648500375778
33.0,338.49290516037894,1.4807912510534833,270.9978382620331,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,0.48403872254565383
